245,relate,"<Amílcar de Castro>[Sem título, 2005.986](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/1){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/1}"
242,relate,"<Anatol Wladyslaw>[Composição ortogonal no. 2, 2005.1042](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/36){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/36};<Anatol Wladyslaw>[Composição, 2005.1043](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/15){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/15};<Anatol Wladyslaw>[Composição ortogonal no. 2, 2005.1042](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/36){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/36};<Anatol Wladyslaw>[Composição, 2005.1043](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/15){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/15};<Anatol Wladyslaw>[Composição linear, 2005.1044](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/74){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/74};<Anatol Wladyslaw>[Sem título, 2005.1045](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/68){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/68}"
193,relate,"<Antônio Maluf>[Cartaz da Primeira Bienal de São Paulo, 2007.18](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/28){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/28}"
289,relate,"<Antônio Maluf>[Cartaz da Primeira Bienal de São Paulo, 2007.18](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/28){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/28};<Antônio Maluf>[Estudo para cartaz da I Bienal de São Paulo, 2005.1016](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/94){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/94};<Lygia Clark>[Planos em superfície modulada no. 1, 2005.469](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/84){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/84};<Hélio Oiticica>[Vermelho cortando o branco, 2007.2](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/10){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/10};<Alexandre Wollner>[Sem título, 2005.1046](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/54){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/54};<Luís Sacilotto>[Concreção 5942, 2007.23](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/26){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/26};<Waldemar Cordeiro>[Idéia visível, 2007.15](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/82){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/82};<Lygia Clark>[Planos em superfície modulada no. 5, 2007.14](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/73){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/73};<Hércules Barsotti>[Branco/preto, 2007.1](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/77){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/77};<Hélio Oiticica>[Metaesquema 12, 2007.19](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/66){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/66};<Lygia Clark>[Ovo, 2007.13](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/39){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/39};<Sérgio de Camargo>[Relevo 326, 2007.12](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/92){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/92};<Abraham Palatnik>[Aparelho cinecromático, 2007.21](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/70){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/70};<Waldemar Cordeiro, Luís Sacilotto>[Manifesto ruptura, 2007.16](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/32){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/32}"
273,relate,"<Antônio Maluf>[Cartaz da Primeira Bienal de São Paulo, 2007.18](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/28){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/28};<Lygia Clark>[Bicho (máquina), 2005.47](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/86){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/86}"
101,relate,"<Antônio Maluf>[Cartaz da Primeira Bienal de São Paulo, 2007.18](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/28){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/28};<Lygia Clark>[Ovo, 2007.13](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/39){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/39}"
278,relate,"<Antônio Maluf>[Estudo para cartaz da I Bienal de São Paulo, 2005.1016](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/94){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/94}"
285,relate,"<Antônio Maluf>[Estudo para cartaz da I Bienal de São Paulo, 2005.1016](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/94){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/94}"
218,relate,"<Antônio Maluf>[Progressões, 2005.1017](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/33){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/33}"
274,relate,"<Cícero Dias>[Meridianos, 2005.994](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/5){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/5}"
231,relate,"<Cícero Dias>[Sem título, 2005.997](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/18){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/18};<Maria Leontina>[Os episódios II, 2005.1011](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/29){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/29};<Hélio Oiticica>[Metaesquema 12, 2007.19](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/66){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/66};<Ivan Serpa>[Faixas ritmadas, 2005.473](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/12){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/12};<Samson Flexor>[Geométrico II, 2005.1003](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/87){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/87}"
100,relate,"<Franz Weissmann>[Ponte, 2005.104](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/9){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/9}"
105,relate,"<Franz Weissmann>[Ponte, 2005.104](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/9){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/9}"
177,relate,"<Franz Weissmann>[Ponte, 2005.104](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/9){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/9}"
221,relate,"<Franz Weissmann>[Ponte, 2005.104](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/9){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/9}"
306,relate,"<Franz Weissmann>[Ponte, 2005.104](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/9){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/9};<Lygia Clark>[Trepante, 2006.47](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/17){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/17};<Waldemar Cordeiro>[Idéia visível, 2007.15](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/82){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/82}"
234,relate,"<Geraldo de Barros>[Concreto, 2005.979](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/11){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/11}"
237,relate,"<Geraldo de Barros>[Concreto, 2005.979](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/11){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/11};<Mira Schendel (Myrrha Dagmar Dub)>[Sem título, 2006.5](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/14){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/14}"
208,relate,"<Geraldo de Barros>[Concreto, 2005.979](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/11){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/11};<Waldemar Cordeiro>[Idéia visível, 2007.15](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/82){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/82};<Luís Sacilotto>[Concreção 5521, 2005.1027](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/79){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/79};<Luís Sacilotto>[Concreção 6045, 2007.24](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/64){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/64};<Luís Sacilotto>[Concreção 5730, 2007.22](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/22){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/22};<Lygia Clark>[Ovo, 2007.13](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/39){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/39}"
192,relate,"<Hélio Oiticica>[Metaesquema 12, 2007.19](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/66){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/66};<Hélio Oiticica>[Vermelho cortando o branco, 2007.2](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/10){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/10};<Abraham Palatnik>[Aparelho cinecromático, 2007.21](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/70){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/70};<Antônio Maluf>[Cartaz da Primeira Bienal de São Paulo, 2007.18](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/28){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/28};<Waldemar Cordeiro, Luís Sacilotto>[Manifesto ruptura, 2007.16](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/32){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/32};<Ivan Serpa>[Faixas ritmadas, 2005.473](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/12){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/12};<César Oiticica>[Sem título, 2005.1022](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/62){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/62};<Milton Dacosta>[Em vermelho, 2006.48](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/55){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/55}"
199,relate,"<Hélio Oiticica>[Metaesquema 12, 2007.19](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/66){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/66};<Lygia Clark>[Trepante, 2006.47](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/17){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/17};<Lygia Clark>[Bicho (máquina), 2005.47](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/86){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/86};<Lygia Clark>[Ovo, 2007.13](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/39){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/39};<Lygia Clark>[Trepante, 2006.47](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/17){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/17};<Lygia Clark>[Bicho (máquina), 2005.47](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/86){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/86};<Hélio Oiticica>[Vermelho cortando o branco, 2007.2](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/10){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/10}"
103,relate,"<Hélio Oiticica>[Relevo espacial, 2005.1023](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/19){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/19}"
299,relate,"<Hélio Oiticica>[Relevo espacial, 2005.1023](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/19){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/19}"
219,relate,"<Hélio Oiticica>[Relevo espacial, 2005.1023](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/19){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/19};<Lygia Clark>[Bicho (máquina), 2005.47](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/86){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/86};<Maurício Nogueira Lima>[Objeto rítmico no. 2 (segunda versão), 2005.471](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/89){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/89};<Alexandre Wollner>[Sem título, 2005.1046](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/54){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/54};<Luís Sacilotto>[Concreção 5730, 2007.22](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/22){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/22};<Hermelindo Fiaminghi>[Virtual XIV, 2005.1](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/60){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/60};<Geraldo de Barros>[Concreto, 2005.979](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/11){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/11};<Lothar Charoux>[Abstrato geométrico, 2005.989](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/78){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/78};<Ivan Serpa>[Faixas ritmadas, 2005.473](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/12){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/12};<Hélio Oiticica>[Vermelho cortando o branco, 2007.2](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/10){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/10};<Willys de Castro>[Pintura, 2005.987](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/95){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/95};<Hércules Barsotti>[Branco/preto, 2007.1](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/77){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/77};<Alfredo Volpi>[Composição, 2005.1035](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/51){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/51};<Judith Lauand>[Variação de quadrados, 2005.101](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/56){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/56};<Luís Sacilotto>[Concreção 5942, 2007.23](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/26){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/26};<Milton Dacosta>[Em vermelho, 2006.48](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/55){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/55};<Antônio Maluf>[Cartaz da Primeira Bienal de São Paulo, 2007.18](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/28){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/28};<Lygia Clark>[Bicho (máquina), 2005.47](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/86){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/86}"
297,relate,"<Hélio Oiticica>[Relevo espacial, 2005.1023](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/19){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/19};<Willys de Castro>[Objeto ativo, 2005.988](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/21){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/21};<Lygia Clark>[Planos em superfície modulada no. 1, 2005.469](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/84){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/84};<Lygia Clark>[Planos em superfície modulada no. 5, 2007.14](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/73){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/73};<Lygia Clark>[Ovo, 2007.13](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/39){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/39};<Lygia Clark>[Espaço modulado no. 2, 2005.1048](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/63){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/63};<Hélio Oiticica>[Vermelho cortando o branco, 2007.2](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/10){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/10}"
164,relate,"<Hélio Oiticica>[Vermelho cortando o branco, 2007.2](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/10){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/10}"
115,relate,"<Hélio Oiticica>[Vermelho cortando o branco, 2007.2](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/10){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/10};<Lygia Clark>[Planos em superfície modulada no. 5, 2007.14](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/73){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/73};<Maurício Nogueira Lima>[Objeto rítmico no. 2 (segunda versão), 2005.471](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/89){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/89};<Geraldo de Barros>[Concreto, 2005.979](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/11){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/11};<Willys de Castro>[Objeto ativo, 2005.988](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/21){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/21};<Abraham Palatnik>[Aparelho cinecromático, 2007.21](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/70){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/70};<Alfredo Volpi>[Composição, 2005.1035](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/51){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/51};<Alfredo Volpi>[Bandeiras verdes sobre rosa, 2005.1039](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/96){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/96};<Milton Dacosta>[Em vermelho, 2006.48](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/55){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/55};<Mira Schendel (Myrrha Dagmar Dub)>[Sem título, 2006.5](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/14){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/14}"
172,relate,"<Hélio Oiticica>[Vermelho cortando o branco, 2007.2](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/10){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/10};<Lygia Clark>[Trepante, 2006.47](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/17){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/17};<Lygia Clark>[Espaço modulado no. 2, 2005.1048](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/63){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/63};<Lygia Clark>[Ovo, 2007.13](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/39){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/39};<Lygia Clark>[Bicho (máquina), 2005.47](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/86){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/86};<Alfredo Volpi>[Bandeiras verdes sobre rosa, 2005.1039](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/96){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/96}"
163,relate,"<Hermelindo Fiaminghi>[Virtual XII, 2005.999](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/41){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/41}"
116,relate,"<Hermelindo Fiaminghi>[Virtual XIV, 2005.1](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/60){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/60}"
120,relate,"<Ivan Serpa>[Faixas ritmadas, 2005.473](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/12){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/12}"
132,relate,"<Ivan Serpa>[Faixas ritmadas, 2005.473](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/12){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/12}"
201,relate,"<Ivan Serpa>[Faixas ritmadas, 2005.473](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/12){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/12}"
265,relate,"<Judith Lauand>[Variação de quadrados, 2005.101](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/56){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/56}"
200,relate,"<Lothar Charoux>[Abstrato geométrico, 2005.989](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/78){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/78}"
233,relate,"<Lothar Charoux>[Abstrato geométrico, 2005.989](https://cdm17480.contentdm.oclc.org/cdm/ref/collection/leirner/id/78){https://cdm17480.contentdm.oclc.org/utils/getthumbnail/collection/leirner/id/78}"
